,Manhattan,Staten Island,Brooklyn,Queens,Bronx,EWR
248,25181.67667927354,33342.376173619276,13442.357435550988,32774.35587303749,4632.830423233153,13442.665305902567
249,26089.971870726054,34234.188857837995,13166.56800820256,33676.98123754533,4297.092437341669,13166.689474713105
250,25307.33803355729,32978.99345164813,12110.071877965276,32481.536716864888,3671.8994485208354,12110.037680997937
251,24261.08659244483,31544.288842934744,11210.739068423414,31091.938036309453,3239.8831501440095,11210.830864160806
252,24020.026351265922,31355.322634113792,11043.684471389608,30895.940278251284,3249.8983930782156,11044.234382094792
253,24807.525371852516,32628.483546946183,11580.741933736434,32119.962948099826,3602.0532027281447,11581.931900444757
254,26212.755797585196,34663.2677444679,12403.21021730136,34104.436065886264,4001.36900525775,12404.992992095364
255,27724.653295437132,36619.81015185979,13093.130446891608,36045.533668435804,4212.773159739601,13095.289512821706
256,29069.391379278608,38069.395424996386,13468.63870361044,37521.98613208177,4199.669019801196,13470.914380150141
257,30160.087766898843,38992.17561636522,13554.660518283821,38496.75882682695,4069.1150150856924,13556.854432825196
258,30876.28120438911,39447.604726462356,13431.628146117213,39008.397064266246,3926.4441840670906,13433.644192276404
259,30980.98184336423,39335.93722708917,13147.843503858892,38947.97049208297,3792.4976913527726,13149.672844960634
260,30234.530422236825,38418.208869043134,12728.411628523818,38077.81346145666,3633.712075985964,12730.084789933557
261,28508.778051858117,36433.94339233229,12177.00190601071,36139.44388141892,3427.3734154655663,12178.524601807781
262,25740.319627061977,33128.25451475938,11408.413769478302,32877.067099537955,3168.186654167008,11409.707153988047
263,21826.862069416304,28252.514908081,10204.975388771401,28044.131072192242,2821.1797012246107,10205.860140114823
264,16723.353774728825,21766.677388993987,8345.186201671606,21609.66316430323,2314.3940366323845,8345.449886055661
265,10801.72473169318,14271.978503188588,5896.702401317821,14181.949812891715,1630.4494737181583,5896.242080532657
266,5163.448030791925,7306.867278393116,3434.6031742628015,7287.375604858584,926.9909834503289,3433.5622522827803
267,1457.401699639508,3015.3367286099187,1902.8220209678504,3032.897497183236,537.1823751142316,1901.6087114497755
268,1091.835986622752,3111.1393408217805,2091.1387201716084,3089.445223386917,780.8790167046526,2090.272753567376
269,4298.900787883883,7730.287485425801,4060.5325929765067,7579.0830391750405,1700.9211062169657,4060.3899787683913
270,9780.798403921712,15060.540120103151,6977.344453465055,14725.85806922692,2949.7148575548663,6977.962414527923
271,15319.622963149031,22186.578658806164,9549.88678376773,21686.20420475665,3960.904321274607,9550.967745087477
272,19003.981304896726,26684.248438293493,10794.071624018905,26098.535035541274,4308.0613587376,10795.191489912602
273,20227.313765047198,27886.05030506666,10582.994060774756,27307.502000577268,3981.2854334290646,10583.87536098977
274,19785.238111660088,26966.248012137195,9600.517227127077,26444.1341918603,3365.36715867055,9601.18532676771
275,19100.819497214583,25888.059363630204,8783.349510743923,25408.110383879335,2942.6089356987704,8784.081323259847
276,19238.844584976272,26072.769642737574,8705.62275347362,25583.24639048314,2961.706463508925,8706.746342275417
277,20419.401474158363,27733.697521436912,9338.520937752042,27192.881398805468,3322.8595705412604,9340.21484064442
278,22228.944155808244,30167.95109850809,10262.900525461073,29575.025254901877,3731.322687634138,10265.11470376587
279,24153.748730675947,32533.351821461765,11060.331996890885,31923.507998876936,3952.2156923575203,11062.847741674746
280,25917.081318480705,34398.52383370025,11548.313176253369,33814.38588139826,3948.994800496128,11550.86922602806
281,27428.986138806973,35740.64219594032,11750.988350308666,35207.64754889121,3828.669619811324,11753.385372872504
282,28566.014022335596,36616.16535706094,11747.965709523012,36138.84256332065,3696.5248984020873,11750.107256725352
283,29088.385760044446,36922.55623266206,11586.741039572351,36496.23780919468,3573.4118724679865,11588.618548390801
284,28753.765827195042,36418.27283374739,11291.632071382559,36039.56885915341,3425.8133261298526,11293.276970702062
285,27431.35478465651,34840.40334261611,10865.54488121479,34507.8946656359,3231.0506547862756,10866.96443739759
286,25055.19468389699,31931.76893294791,10222.587378545895,31643.105380108267,2983.8477698489096,10223.704936239452
287,21520.664165198545,27441.61327981262,9144.500761681027,27196.493548650287,2649.2679087976253,9145.139770265336
288,16780.532233695718,21327.77702167844,7409.227857258662,21134.939588592344,2155.4088076421103,7409.179160945627
289,11204.355930329599,14189.063608585166,5083.722282125228,14064.258034024168,1484.9019667517048,5082.886692472889
290,5890.743821095844,7560.939747880315,2742.0841615484064,7507.820403338352,795.2735686943294,2740.6093356794067
291,2485.412635573324,3584.1498671800123,1327.0813726347135,3569.3202806655154,419.4374496364873,1325.3803384779233
292,2393.9536571001618,3969.788511010234,1627.468969608698,3917.023536662915,677.0015502729209,1626.0668312028934
293,5847.304151938768,8852.746546763343,3703.7014052928366,8671.856866227388,1610.7481856908523,3702.979984949607
294,11548.258260809172,16421.50473372967,6722.1998252634085,16058.548659549686,2873.295736185865,6722.202386579006
295,17280.695544409617,23762.618078173822,9391.694009088269,23235.347023911912,3898.64879964287,9392.129044505806
296,21134.969487535112,28453.649389016522,10728.377685224963,27842.329038610966,4260.633878622382,10728.82710173893
297,22505.221471414174,29827.619261603435,10605.152576359122,29224.641355998618,3949.3032092415046,10605.344879689459
298,22186.618014366162,29058.035904535103,9705.242399222707,28512.566056155556,3349.1142148478193,9705.208999722141
299,21601.385577046767,28106.938319969922,8964.615270465345,27604.624421050394,2941.9615680603415,8964.639247993626
300,21814.05873195595,28395.087438407623,8956.94222330311,27884.114586789707,2976.294348172699,8957.35788322909
301,23045.531409805593,30136.463230023466,9653.373486264914,29575.01686378372,3352.3091867892967,9654.365565562779
302,24883.891335241748,32629.765551135664,10635.025408619493,32016.89724863074,3775.392624079678,10636.549899560065
303,26817.321048394064,35034.68369988937,11483.777606471485,34405.425884859455,4010.7520148979797,11485.62157549221
304,28570.90574236704,36921.515682840996,12017.337946577707,36318.32809695882,4021.789087344312,12019.245599893511
305,30056.44837730709,38268.897626575,12259.976736066516,37717.06845076796,3915.35686826188,12261.75385745912
306,31152.3948068206,39134.78447706033,12291.434403901552,38638.712794951076,3796.5855803990808,12292.98926197196
307,31621.05531018101,39418.34421048319,12159.395765148976,38973.24683506421,3686.233760373452,12160.724078813162
308,31222.23899406566,38879.90969757131,11888.414937780262,38482.28943255603,3550.7330475082026,11889.55197536348
309,29827.206507173967,37258.49496736914,11481.676564846284,36906.83542640886,3367.3500147273535,11482.632997579882
310,27371.99730343363,34298.85362417537,10853.646829270789,33990.721584213024,3130.74644032259,10854.348961559954
311,23754.0042033838,29752.14611018457,9786.527610374273,29487.170435310705,2805.95051678342,9786.801360346788
312,18927.9073927219,23577.927594439836,8058.74087335925,23364.78394748555,2321.0581480678525,8058.379010740708
313,13264.689311057455,16376.139602999112,5737.552151665526,16230.519222157332,1658.6681237889181,5736.456867661852
314,7863.56401157765,9682.54944192208,3397.0668953484496,9608.061777371275,976.158362182565,3395.3867547269842
315,4370.1970946141055,5637.618997576637,1979.8333745655605,5600.852210552262,606.1792093247458,1977.9819501786167
316,4190.24463083991,5952.4098115640645,2274.4819726218225,5877.161352378864,868.0944477702851,2272.9846090343103
317,7555.74721416144,10762.955466658628,4341.789509198678,10559.085349164849,1804.6491670229916,4341.027912715747
318,13171.982999322176,18260.347189757525,7349.045819370877,17873.96362112672,3068.7123247656505,7349.062644569038
319,18826.074900180007,25534.516760854243,10006.1222506971,24983.40050424864,4094.705353006162,10006.624767692783
320,22611.141816897023,30165.857163393855,11330.150075634927,29530.285303144236,4456.783430118348,11330.718350129857
321,23922.606459066286,31488.630899378717,11194.42167820304,30861.014794664705,4145.0429686236,11194.781883539965
322,23555.332026358625,30675.927023297867,10282.031062462074,30105.489482653036,3543.7163467482846,10282.211974193791
323,22930.433331977933,29688.56585361785,9528.639896041572,29161.058244059554,3134.4145223861005,9528.921803150668
324,23111.515578820075,29946.381815739092,9507.815701501348,29410.119974232235,3165.4787292643095,9508.530011925988
325,24319.21831900802,31663.27002549915,10190.955988662154,31076.56592807697,3537.2546043025686,10192.284411776513
326,26141.84574104405,34138.45416894904,11159.642895322602,33500.46151821091,3955.424883622342,11161.538233427924
327,28067.74245952673,36532.12753156043,11996.197901175034,35877.95944868838,4185.458635641972,11998.443871715432
328,29821.774888022486,38414.63123598927,12518.601207797548,37786.82479942421,4190.885578562315,12520.938544061868
329,31315.210153152613,39764.19668239352,12751.244457082512,39188.12885456218,4078.590819955443,12753.475384663685
330,32425.877242572595,40638.20864218178,12773.932763990773,40118.378957868495,3953.74272017561,12775.961937922142
331,32915.488207237366,40935.30859948438,12634.414240750531,40467.03544847571,3837.201499131993,12636.233746699727
332,32543.176239512595,40415.345182678095,12357.300666071958,39995.22448789952,3695.541402728082,12358.942176212016
333,31179.35262005395,38816.809759693766,11945.829127160814,38443.407481202245,3506.1649088042623,11947.29981862988
334,28759.100079954904,35883.888881181825,11314.556481734935,35554.84397327123,3263.8569621404217,11315.77930546771
335,25178.870796377498,31367.147494633336,10245.842369844342,31082.146754629568,2933.788198866757,10246.64002599555
336,20392.34372284031,25225.367706990754,8518.255945790273,24993.121667409345,2444.2200346912578,8518.41810153836
337,14769.0983735193,18057.202395567216,6199.020022030624,17893.409470612816,1777.8734947800972,6198.445902184778
338,9406.249750010718,11396.388078168035,3861.874344153248,11304.644561845234,1092.1186388228782,3860.70977159371
339,5946.868773734034,7380.900349154306,2448.7663216395745,7327.776096963746,719.4661845179486,2447.4224668113984
340,5794.327957352651,7719.721322957379,2747.816134558029,7628.9983603298515,979.1412344061777,2746.816334463048
341,9179.648887640598,12548.164925227904,4819.738811773299,12329.679717123952,1913.9370994844312,4819.4630965252945
342,14808.724403343214,20058.277936890325,7832.315374511951,19658.081664852652,3177.0372963147447,7832.804898044733
343,20470.327298302636,27341.941264282395,10496.192730831126,26777.704491554963,4203.321406609425,10497.153290995424
344,24259.042702242987,31981.193653208247,11829.089528751567,31333.034666401545,4567.290986049137,11830.099707847436
345,25570.583544648103,33310.610279871034,11704.358276796846,32670.761734792017,4259.080029394141,11705.142841322679
346,25198.83567582731,32502.194790361697,10804.655562415153,31919.713281797027,3662.6645772720644,10805.242100489455
347,24563.449422400397,31515.149113808406,10065.054306040474,30975.64448942671,3259.3157652460936,10065.722234312936
348,24727.06818819402,31768.247361071604,10058.763554894073,31219.903542623877,3297.1862350756546,10059.843718923727
349,25910.359481989555,33475.427034720684,10757.20173097974,32876.40651140939,3676.6657115971498,10758.8755062775
350,27702.43066882937,35936.81502102515,11742.219587156893,35286.088819628494,4103.604798347133,11744.439578399319
351,29592.664566206528,38313.7272461375,12596.41242930258,37646.20044585614,4343.583581497905,12598.962234471333
352,31306.855059227226,40177.389335260086,13137.893194304555,39535.388680438096,4360.08802656474,13140.513478627228
353,32757.12648021554,41506.67208590592,13391.062384297524,40915.38182660737,4259.8441146953855,13393.5553339997
354,33822.30375554665,42359.613829669455,13435.702560883628,41823.36377037456,4147.849501893688,13437.972790190623
355,34265.30296525771,42635.707001172785,13319.56070757839,42149.66332711256,4044.8416723253313,13321.60023780006
356,33846.5399399025,42095.81884792378,13067.261749232714,41656.43818562476,3917.299745105418,13069.102166621855
357,32437.655916962653,40479.516106562194,12682.067292184682,40085.240482489884,3742.513499405125,12683.715680341053
358,29974.939632205267,37532.07971461474,12078.609858793063,37180.44461853483,3515.134170958753,12079.98905949954
359,26356.110068984628,33005.17118015435,11039.400797525755,32695.780505438044,3200.212415048149,11040.333339561585
360,21536.057685049393,26858.48886884026,9343.155193212402,26599.9857510472,2725.910002716806,9343.43045420813
361,15885.137477524295,19691.050196784006,7057.052383021521,19499.079835124518,2074.8051861667504,7056.5691709669745
362,10500.470247453508,13036.144988045518,4754.461822607301,12914.274794890518,1403.9982149892037,4753.365481233226
363,7024.525246073917,9030.745506474183,3376.7173404964174,8945.558198468827,1045.60418753033,3375.418596978889
364,6860.235830154952,9383.105654243489,3711.4038783662722,9258.447513580944,1318.462363577814,3710.425707736653
365,10239.265640444142,14229.010408904274,5819.133336387257,13974.823532870885,2265.1787359703635,5818.855421530868
366,15869.567738161382,21762.46585714235,8868.116569580072,21324.923404292473,3539.030154786736,8868.579579847328
367,21542.765657501575,29078.095086810517,11569.691317763425,28474.985886502967,4575.149996851498,11570.600292278166
368,25355.841237056193,33760.14429417465,12942.052550935392,33071.70471899712,4948.201100586583,12942.985016400362
369,26705.435872052454,35143.81438937138,12858.473057189452,34462.42196048756,4648.191404819976,12859.152538170267
370,26384.786407912456,34400.07446446621,12001.00143894118,33774.987407162705,4058.700406290095,12001.454266599201
371,25812.08392557778,33486.28704756987,11303.919228687328,32903.3827424784,3660.544375429257,11304.423676935596
372,26048.683654704768,33819.66749280567,11339.841559345583,33227.44450918069,3701.5989493870748,11340.727478129455
373,27314.619409001556,35613.41847473477,12079.939456369051,34970.36959641364,4082.237342348535,12081.3873331517
374,29198.80608542354,38167.51703639505,13106.031712196418,37472.93877325186,4508.446127368462,13107.993323882733
375,31190.34132494349,40643.08011078054,14000.655905102889,39932.200697459484,4745.913788748933,14002.914071423696
376,33014.30656599709,42610.63908665324,14581.697151641425,41926.123391645575,4758.109459950512,14583.991831179072
377,34581.742917186544,44047.88393492216,14873.177910089391,43415.28306387941,4651.656398066099,14875.310680856868
378,35770.250991354435,45011.464427987004,14954.44824731159,44435.50267901124,4531.46706012376,14956.323232993365
379,36341.475939298296,45399.483274566315,14872.824978461504,44875.736827461005,4418.270107101047,14874.433853749852
380,36054.41581519323,44971.41392237024,14652.502565247967,44496.75345292756,4278.590846371528,14653.876762194866
381,34779.04897156439,43465.34427864423,14296.314020672953,43038.625477610796,4089.773771700087,14297.460718869164
382,32449.821284862806,40624.98643820523,13718.510465285246,40244.15630473257,3846.528333122961,13719.35288506985
383,28962.55298488714,36200.361328404906,12701.299899632828,35865.42642853474,3513.9997832337467,12701.661220460122
384,24270.10553390018,30149.30957234227,11023.096600890409,29869.2952378321,3020.485380634739,11022.767098508168
385,18740.33761891292,23068.440763140297,8750.60457964859,22859.346271978124,2348.6739669218546,8749.48422426472
386,13467.117737092298,16487.866764834478,6456.412784333203,16353.589677104626,1655.6650540998044,6454.648430633846
387,10089.114795019434,12540.906239886383,5080.859717029894,12448.347361286422,1273.4602168950446,5078.864063262544
388,10005.729632417673,12932.555401479933,5410.648636569644,12805.871661480956,1520.8051653742548,5408.947140634206
389,13446.325336013171,17796.7007817052,7505.983904500769,17546.12299558737,2440.41813416886,7504.959176470086
390,19118.16772001073,25327.136290323997,10535.250374211788,24899.075536825716,3685.973131327021,10534.946294558553
391,24813.221454416594,32619.290082240062,13210.275602794667,32031.69910433753,4693.162374814892,13210.40055317934
392,28628.633852575338,37257.94725054907,14549.590558809576,36591.15343630426,5037.1132087207325,14549.725494011842
393,29960.05962535421,38577.56597641966,14426.314072291452,37923.99027094289,4708.005899400679,14426.186110599152
394,29598.521945902958,37747.04084577247,13521.88344506806,37155.96643863756,4089.3139912213014,13521.522810847373
395,28959.569069710407,36721.208448075995,12769.860628960761,36178.528327110056,3661.6788342712584,12769.549873880998
396,29102.491917087875,36915.413255041014,12742.417257954134,36369.61424700452,3672.9656312384345,12742.490876733085
397,30246.343639198087,38542.20217112138,13410.708693891856,37951.70812648035,4023.7817133371595,13411.352090060513
398,31979.945612516316,40901.88489671513,14356.836690462947,40265.84819083954,4420.481925989912,14358.006719732628
399,33792.66665984108,43156.27283982918,15163.680196186557,42509.708107544,4629.074960503641,15165.164843412833
400,35409.89557169632,44876.51020943999,15649.379845397953,44261.82057774645,4613.202499496623,15650.924273403878
401,36743.073887095285,46040.824402188584,15838.146744024614,45483.26962144428,4479.5503519951,15839.5577289375
402,37670.520138513064,46706.59862770357,15809.546655398442,46210.58639004735,4333.085542687303,15810.733458169974
403,37954.99838672288,46773.05911750062,15611.193093181188,46333.817702109794,4194.641050345231,15612.152416258754
404,37356.90974160752,46001.17255816938,15267.651807092729,45615.18866644993,4030.874066483022,15268.419974353676
405,35747.79938579341,44130.7865772165,14782.199118376177,43796.498583455854,3819.2415369285413,14782.788049157398
406,33063.88152462601,40907.607584348945,14069.641147246668,40622.51765902265,3554.5406990951114,14069.978609974058
407,29203.037859020973,36083.87242961657,12912.876925413948,35847.51606280288,3202.0129137861295,12912.790376517889
408,24120.372990114494,29619.678540648038,11091.064938013378,29440.580309040153,2690.0647819826913,11090.3485693306
409,18185.79191419733,22113.56130171939,8671.521425384848,22007.190788100095,2001.4426357257844,8670.078718712293
410,12494.678661165724,15096.96507010913,6227.176150169241,15066.67384576308,1293.1661847402058,6225.157097354703
411,8686.846234089777,10704.197175571575,4698.518000769965,10716.344083790349,897.0197079732758,4696.338126137602
412,8163.232595245023,10641.72291409871,4872.528780446349,10619.93990691435,1131.5283988749518,4870.716067814379
413,11156.041495904301,15046.292571032516,6810.169770062746,14900.296127278034,2039.3743176165622,6809.108954987485
414,16377.009085286158,22116.235224541124,9681.157925787635,21791.911714006506,3274.460720244848,9680.894429151263
415,21623.558945529712,28952.465684053182,12198.951599896973,28467.2170386702,4272.853403120413,12199.194590954447
416,24998.025363598976,33144.872823557824,13383.530761616705,32578.457646758507,4609.94389875026,13383.861178254765
417,25899.945477130495,34031.56988386447,13108.934500193936,33475.85415201947,4275.871855996215,13109.078723327006
418,25122.790430885725,32783.558397737856,12057.013601284363,32287.319152779783,3653.7818196859253,12057.000545028986
419,24083.86642868503,31357.06661598904,11161.57541355403,30905.753820355923,3223.909662230609,11161.68585520186
420,23844.488905764993,31169.17665574949,10995.24326280115,30710.883706448927,3233.8747125865607,10995.809474549225
421,24626.459080552107,32435.03672275947,11529.972775087079,31927.817478994235,3584.280728758294,11531.177437251734
422,26021.82881794171,34458.155753999774,12348.876467873988,33900.80088961974,3981.613490498804,12350.673156211797
423,27523.116849606547,36403.48051134253,13035.806191968593,35830.65899297521,4191.967454737988,13037.979039647029
424,28858.416760260036,37844.752246240714,13409.686025280876,37298.56002233208,4178.927762933551,13411.975794305297
425,29941.455687959624,38762.23704150485,13495.33360771092,38267.68394735188,4049.021374753515,13497.542156563024
426,30652.617387709073,39215.04851045508,13372.832788959235,38776.35330780002,3907.0583630909177,13374.863973935811
427,30756.574401196413,39104.01300129963,13090.2762642495,38716.26845837959,3773.776410682927,13092.120938170578
428,30015.348857140627,38191.536055785946,12672.660342206165,37851.13962168184,3615.7787176189017,12674.34860388112
429,28301.6914251634,36218.634676585236,12123.63855394123,35923.98124990427,3410.46416529557,12125.17580625848
430,25552.64258997535,32931.884010749825,11358.37957803303,32680.479885043627,3152.5640140380256,11359.686845431868
431,21666.627713117516,28084.08248653819,10160.154922900721,27875.511383746896,2807.2798712534363,10161.052716374445
432,16598.912218620113,21635.413374859607,8308.424053892699,21478.283333735468,2303.010619479602,8308.699435137012
433,10718.8180622663,14183.66800900403,5870.550186098236,14093.561967816093,1622.4624594112065,5870.099384804828
434,5120.09192390014,7258.47764906215,3419.120444922532,7238.896439853041,922.4974894900198,3418.086213959063
435,1440.0437779717172,2991.5452549017577,1893.9774437915055,3009.046089255292,534.6248065869313,1892.768247491467
436,1077.0420957706933,3086.7978790886905,2081.477752282007,3065.265624002166,777.1109712681055,2080.614803273426
437,4261.605039953537,7679.465618126784,4042.3358241835185,7528.91003425999,1692.583115942142,4042.1973694937233
438,9705.03769044668,14967.693922205497,6946.505132258461,14634.305951067263,2935.1736999985897,6947.13029058635
439,15204.99462955105,22052.876012605706,9507.89643352378,21554.349517594565,3941.339875819965,9508.988172049334
440,18863.49494355958,26524.755397913403,10746.687350567572,25941.12815647752,4286.771858784078,10747.82052728257
441,20078.23702068971,27719.661471687778,10536.523490585512,27143.089467114653,3961.618586391759,10537.418677824468
442,19639.25745599197,26805.12722814718,9558.304161032442,26284.71528534079,3348.759438045579,9558.984938998155
443,18959.63592879549,25733.11513462079,8744.677591004096,25254.685239756698,2928.1009294256623,8745.420032188635
444,19096.68643109916,25916.76100845157,8667.28677235864,25428.80177061729,2947.103151488994,8668.419124356195
445,20268.951651998297,27568.15958256497,9297.44035663463,27029.109970082172,3306.461560934346,9299.141926859462
446,22065.787256166044,29988.448701474772,10217.81159949189,29397.452578723,3712.8948237228174,10220.033199146948
447,23977.0746593493,32340.27885114443,11011.784867073622,31732.32807039693,3932.6897871580763,11014.308459266853
448,25728.022377998655,34194.748034993245,11497.649233661708,33612.248051621325,3929.4843211404764,11500.21401695656
449,27229.30623290291,35529.16250628717,11699.444413589232,34997.43318252437,3809.7564286553866,11701.851299908663
450,28358.343884011483,36399.65722567705,11696.433547439905,35923.22741822715,3678.267760813626,11698.586059825178
451,28877.039762555516,36704.28346438187,11535.906564030673,36278.54510648096,3555.765948406447,11537.795832944841
452,28544.76021216818,36202.88493225626,11242.075811056478,35824.513883952284,3408.9003248614176,11243.732838341091
453,27231.624869856994,34634.05827083448,10817.834809382119,34301.704731829836,3215.1049939787677,10819.266545327904
454,24872.139755848544,31742.10043465309,10177.663940602983,31453.503637616726,2969.130107308789,10178.793590820427
455,21362.41902966279,27277.69424208254,9104.250871246073,27032.644722100733,2636.21254827926,9104.90170472688
456,16655.56435885546,21198.92309862188,7376.501463994039,21006.201220324,2144.8074294075645,7376.463803264532
457,11118.538812090546,14101.156383799274,5061.079222937081,13976.478877467956,1477.6326414441255,5060.25302659754
458,5842.236926294231,7511.052930204156,2729.594914975265,7458.023933535955,791.4315289233577,2728.1271647567874
459,2460.817990657433,3557.075686052755,1320.72805123589,3542.3411772252166,417.46328285211746,1319.0319983199022
460,2370.0002906690233,3940.5009696834563,1619.8128010944936,3888.028892338277,673.7471380328499,1618.4150014430722
461,5799.0962587025315,8795.443180058455,3687.0408633582733,8615.310524925497,1602.8524802331908,3686.3253440775125
462,11460.00781286266,16320.77395402631,6692.447933559413,15959.198546581958,2859.1241062836157,6692.459819169174
463,17152.178062809868,23619.763067154356,9350.363726517213,23094.40644554569,3879.3799212280783,9350.812014965291
464,20979.373951458507,28283.873050460068,10681.248975605056,27674.686826935264,4239.565019923306,10681.714489452317
465,22339.994284604927,29649.953217882397,10558.557106116812,29048.98279223978,3929.7813824363293,10558.766354518348
466,22023.621998350547,28884.77985044111,9662.54894774495,28341.028087651568,3332.575497157995,9662.531516332934
467,21442.493973138866,27939.134165164207,8925.133155592323,27438.342465386355,2927.446476535723,8925.171243156727
468,21653.66640315861,28225.623968407155,8917.492371412316,27716.20706750588,2961.608140325638,8917.920427467801
469,22876.480617605932,29957.000506315828,9610.901718619478,29397.303335960874,3335.753116379404,9611.905210143948
470,24701.91746861649,32435.987562188086,10588.29434070821,31825.02432889342,3756.732563156209,10589.83007102339
471,26621.755054224588,34827.09672421506,11433.363524783594,34199.70183616379,3990.9211992972937,11435.219194640733
472,28363.010150072292,36703.09229180162,11964.607968872804,36101.50890838498,4001.9028070962772,11966.52820822073
473,29838.1056097231,38042.73331645476,12206.19279817099,37492.133772896115,3895.999209729921,12207.983600292351
474,30926.341684748717,38903.64241093775,12237.512606177834,38408.42772172867,3777.817929943187,12239.08217819501
475,31391.699314739926,39185.56661143953,12106.045405327148,38741.01450503986,3668.01428653502,12107.389129156094
476,30995.67612342427,38650.214869823576,11836.238841302205,38252.89529157291,3533.1868410450147,11837.391530127099
477,29610.438290280956,37038.099863275755,11431.26378711246,36686.56698535499,3350.7152277949103,11432.235770555531
478,27172.47567407883,34095.44109999609,10805.957575866883,33787.35214939003,3115.2877931749845,10806.674996459491
479,23579.90320305798,29574.828346975493,9743.467144476099,29309.90489713713,2792.1066736367,9743.755719930126
480,18787.720631076405,23436.049900344988,8023.176013606663,23223.010196353112,2309.6254130486973,8022.827974819791
481,13164.303804774987,16275.603868253696,5712.058072003031,16130.106831383908,1650.529415881588,5710.974743010045
482,7801.140747408175,9620.44073404313,3381.7278463415505,9546.045912916807,971.41394395893,3380.0571052456075
483,4332.328372127308,5598.732454487861,1970.6436604481146,5562.070614190427,603.2748334912627,1968.7992950030227
484,4153.639379834129,5911.714481348374,2264.013434074794,5836.77614187164,863.8872471538712,2262.5222352902533
485,7495.480139519046,10694.636730103613,4322.3496719215855,10491.548028613213,1795.7833794541207,4321.5955482140025
486,13072.228263185927,18148.974837976275,7316.555230777959,17764.003152753256,3053.558585450412,7316.582697655748
487,18686.563037527798,25381.369673433233,9962.09991169268,24832.205406425062,4074.4475304946773,9962.616747348742
488,22445.010844436656,29986.109090084967,11280.380569195602,29352.71463819012,4434.723856278531,11280.965759883242
489,23747.24707823826,31301.28031416919,11145.239936808879,30675.719965512442,4124.533535327138,11145.617666535223
490,23382.547873773485,30493.237353810167,10236.807857831196,29924.570342638115,3526.1977728107413,10237.005086715457
491,22762.036238327873,29511.540501112187,9486.685351557888,28985.61079707273,3118.931675794259,9486.981498657688
492,22941.83801154767,29767.869685243168,9465.950455549606,29233.22179894821,3149.840877483276,9466.677085740725
493,24141.040365150715,31474.890772868814,10146.124578545594,30889.995170499707,3519.7666225387834,10147.464145425933
494,25950.841991850884,33935.85166615712,11110.60575735808,33299.8236562662,3935.8558330678143,11112.511889704729
